constraint_family,constraint_id,day_index,location,resource_or_slot,load,capacity,utilization,overload,shadow_price_index,interpretation
vehicle_guide_shuttle_capacity,D10_禾木村_coach_bus,10,禾木村,coach_bus,11.3816,286.1111,0.0398,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D11_禾木村_coach_bus,11,禾木村,coach_bus,11.3816,286.1111,0.0398,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D7_赛里木湖_coach_bus,7,赛里木湖,coach_bus,14.9781,377.6667,0.0397,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D7_库尔勒市_scenic_shuttle_or_parking,7,库尔勒市,scenic_shuttle_or_parking,30.8241,782.8,0.0394,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_巴音布鲁克_coach_bus,6,巴音布鲁克,coach_bus,9.3182,240.3333,0.0388,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D10_禾木村_licensed_guide,10,禾木村,licensed_guide,15.4464,402.3438,0.0384,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D11_喀什市_coach_bus,11,喀什市,coach_bus,45.6732,1190.2222,0.0384,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D11_禾木村_licensed_guide,11,禾木村,licensed_guide,15.4464,402.3438,0.0384,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D7_赛里木湖_licensed_guide,7,赛里木湖,licensed_guide,20.3274,531.0938,0.0383,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D12_赛里木湖_licensed_guide,12,赛里木湖,licensed_guide,20.2083,531.0938,0.0381,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D10_禾木村_scenic_shuttle_or_parking,10,禾木村,scenic_shuttle_or_parking,9.6111,257.5,0.0373,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D11_禾木村_scenic_shuttle_or_parking,11,禾木村,scenic_shuttle_or_parking,9.6111,257.5,0.0373,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D7_赛里木湖_scenic_shuttle_or_parking,7,赛里木湖,scenic_shuttle_or_parking,12.6481,339.9,0.0372,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D11_喀什市_licensed_guide,11,喀什市,licensed_guide,61.9851,1673.75,0.037,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_禾木村_coach_bus,6,禾木村,coach_bus,10.5219,286.1111,0.0368,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D7_禾木村_coach_bus,7,禾木村,coach_bus,10.5219,286.1111,0.0368,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D5_和田市_coach_bus,5,和田市,coach_bus,23.0482,640.8889,0.036,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D11_喀什市_scenic_shuttle_or_parking,11,喀什市,scenic_shuttle_or_parking,38.5685,1071.2,0.036,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_禾木村_licensed_guide,6,禾木村,licensed_guide,14.2798,402.3438,0.0355,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D7_禾木村_licensed_guide,7,禾木村,licensed_guide,14.2798,402.3438,0.0355,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_天池风景区_coach_bus,6,天池风景区,coach_bus,14.9781,423.4444,0.0354,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D4_塔什库尔干县(帕米尔高原)_coach_bus,4,塔什库尔干县(帕米尔高原),coach_bus,7.8,224.3111,0.0348,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D5_和田市_licensed_guide,5,和田市,licensed_guide,31.2798,901.25,0.0347,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D12_赛里木湖_scenic_shuttle_or_parking,12,赛里木湖,scenic_shuttle_or_parking,11.7882,339.9,0.0347,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_禾木村_scenic_shuttle_or_parking,6,禾木村,scenic_shuttle_or_parking,8.8852,257.5,0.0345,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D7_禾木村_scenic_shuttle_or_parking,7,禾木村,scenic_shuttle_or_parking,8.8852,257.5,0.0345,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_天池风景区_licensed_guide,6,天池风景区,licensed_guide,20.3274,595.4688,0.0341,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_特克斯县(八卦城)_coach_bus,8,特克斯县(八卦城),coach_bus,10.5045,309.0,0.034,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D2_天池风景区_coach_bus,2,天池风景区,coach_bus,14.2566,423.4444,0.0337,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D5_和田市_scenic_shuttle_or_parking,5,和田市,scenic_shuttle_or_parking,19.463,576.8,0.0337,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_天池风景区_scenic_shuttle_or_parking,6,天池风景区,scenic_shuttle_or_parking,12.6481,381.1,0.0332,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D2_天池风景区_licensed_guide,2,天池风景区,licensed_guide,19.3482,595.4688,0.0325,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D1_库尔勒市_coach_bus,1,库尔勒市,coach_bus,28.1974,869.7778,0.0324,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D2_库尔勒市_coach_bus,2,库尔勒市,coach_bus,28.1974,869.7778,0.0324,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_库车市_coach_bus,8,库车市,coach_bus,16.9079,526.4444,0.0321,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D2_天池风景区_scenic_shuttle_or_parking,2,天池风景区,scenic_shuttle_or_parking,12.0389,381.1,0.0316,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D1_库尔勒市_licensed_guide,1,库尔勒市,licensed_guide,38.2679,1223.125,0.0313,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D2_库尔勒市_licensed_guide,2,库尔勒市,licensed_guide,38.2679,1223.125,0.0313,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_库车市_licensed_guide,8,库车市,licensed_guide,22.9464,740.3125,0.031,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D1_库尔勒市_scenic_shuttle_or_parking,1,库尔勒市,scenic_shuttle_or_parking,23.8111,782.8,0.0304,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D2_库尔勒市_scenic_shuttle_or_parking,2,库尔勒市,scenic_shuttle_or_parking,23.8111,782.8,0.0304,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_库车市_scenic_shuttle_or_parking,8,库车市,scenic_shuttle_or_parking,14.2778,473.8,0.0301,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D1_吐鲁番市_coach_bus,1,吐鲁番市,coach_bus,27.5,961.3333,0.0286,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D5_库车市_coach_bus,5,库车市,coach_bus,14.7105,526.4444,0.0279,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D7_库车市_coach_bus,7,库车市,coach_bus,14.7105,526.4444,0.0279,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D1_吐鲁番市_licensed_guide,1,吐鲁番市,licensed_guide,37.3214,1351.875,0.0276,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D12_禾木村_coach_bus,12,禾木村,coach_bus,7.8636,286.1111,0.0275,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D4_赛里木湖_coach_bus,4,赛里木湖,coach_bus,10.2807,377.6667,0.0272,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D5_库车市_licensed_guide,5,库车市,licensed_guide,19.9643,740.3125,0.027,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D7_库车市_licensed_guide,7,库车市,licensed_guide,19.9643,740.3125,0.027,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D1_吐鲁番市_scenic_shuttle_or_parking,1,吐鲁番市,scenic_shuttle_or_parking,23.2222,865.2,0.0268,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D11_霍城县(惠远古城)_coach_bus,11,霍城县(惠远古城),coach_bus,7.0395,263.2222,0.0267,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_库尔勒市_coach_bus,6,库尔勒市,coach_bus,23.1404,869.7778,0.0266,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D12_喀什市_coach_bus,12,喀什市,coach_bus,31.5561,1190.2222,0.0265,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D4_赛里木湖_licensed_guide,4,赛里木湖,licensed_guide,13.9524,531.0938,0.0263,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D5_库车市_scenic_shuttle_or_parking,5,库车市,scenic_shuttle_or_parking,12.4222,473.8,0.0262,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D7_库车市_scenic_shuttle_or_parking,7,库车市,scenic_shuttle_or_parking,12.4222,473.8,0.0262,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D11_霍城县(惠远古城)_licensed_guide,11,霍城县(惠远古城),licensed_guide,9.5536,370.1562,0.0258,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_库尔勒市_licensed_guide,6,库尔勒市,licensed_guide,31.4048,1223.125,0.0257,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D3_库车市_coach_bus,3,库车市,coach_bus,13.4868,526.4444,0.0256,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D4_赛里木湖_scenic_shuttle_or_parking,4,赛里木湖,scenic_shuttle_or_parking,8.6815,339.9,0.0255,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_禾木村_coach_bus,8,禾木村,coach_bus,7.2697,286.1111,0.0254,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D11_霍城县(惠远古城)_scenic_shuttle_or_parking,11,霍城县(惠远古城),scenic_shuttle_or_parking,5.9444,236.9,0.0251,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_库尔勒市_scenic_shuttle_or_parking,6,库尔勒市,scenic_shuttle_or_parking,19.5407,782.8,0.025,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D3_库车市_licensed_guide,3,库车市,licensed_guide,18.3036,740.3125,0.0247,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D3_库车市_scenic_shuttle_or_parking,3,库车市,scenic_shuttle_or_parking,11.3889,473.8,0.024,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D9_巴音布鲁克_licensed_guide,9,巴音布鲁克,licensed_guide,7.9857,337.9688,0.0236,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_库尔勒市_coach_bus,8,库尔勒市,coach_bus,20.3561,869.7778,0.0234,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D7_阿勒泰市_coach_bus,7,阿勒泰市,coach_bus,11.3816,503.5556,0.0226,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D4_霍城县(惠远古城)_licensed_guide,4,霍城县(惠远古城),licensed_guide,8.2536,370.1562,0.0223,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D7_阿勒泰市_licensed_guide,7,阿勒泰市,licensed_guide,15.4464,708.125,0.0218,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_巴音布鲁克_licensed_guide,6,巴音布鲁克,licensed_guide,7.3214,337.9688,0.0217,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D9_巴音布鲁克_scenic_shuttle_or_parking,9,巴音布鲁克,scenic_shuttle_or_parking,4.6583,216.3,0.0215,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D7_阿勒泰市_scenic_shuttle_or_parking,7,阿勒泰市,scenic_shuttle_or_parking,9.6111,453.2,0.0212,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D5_阿勒泰市_coach_bus,5,阿勒泰市,coach_bus,10.5219,503.5556,0.0209,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D4_霍城县(惠远古城)_scenic_shuttle_or_parking,4,霍城县(惠远古城),scenic_shuttle_or_parking,4.8146,236.9,0.0203,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D5_阿勒泰市_licensed_guide,5,阿勒泰市,licensed_guide,14.2798,708.125,0.0202,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_巴音布鲁克_scenic_shuttle_or_parking,6,巴音布鲁克,scenic_shuttle_or_parking,4.2708,216.3,0.0197,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D5_阿勒泰市_scenic_shuttle_or_parking,5,阿勒泰市,scenic_shuttle_or_parking,8.8852,453.2,0.0196,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D1_喀什市_coach_bus,1,喀什市,coach_bus,23.0482,1190.2222,0.0194,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D2_喀什市_coach_bus,2,喀什市,coach_bus,23.0482,1190.2222,0.0194,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D4_塔什库尔干县(帕米尔高原)_licensed_guide,4,塔什库尔干县(帕米尔高原),licensed_guide,6.1286,315.4375,0.0194,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D2_乌鲁木齐市_coach_bus,2,乌鲁木齐市,coach_bus,53.0395,2746.6667,0.0193,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_库车市_coach_bus,6,库车市,coach_bus,10.1636,526.4444,0.0193,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_特克斯县(八卦城)_licensed_guide,8,特克斯县(八卦城),licensed_guide,8.2536,434.5312,0.019,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D11_库尔勒市_coach_bus,11,库尔勒市,coach_bus,16.3969,869.7778,0.0189,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D1_喀什市_licensed_guide,1,喀什市,licensed_guide,31.2798,1673.75,0.0187,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D2_喀什市_licensed_guide,2,喀什市,licensed_guide,31.2798,1673.75,0.0187,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D2_乌鲁木齐市_licensed_guide,2,乌鲁木齐市,licensed_guide,71.9821,3862.5,0.0186,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D12_霍城县(惠远古城)_coach_bus,12,霍城县(惠远古城),coach_bus,4.8636,263.2222,0.0185,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D3_和田市_coach_bus,3,和田市,coach_bus,11.7588,640.8889,0.0183,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D1_喀什市_scenic_shuttle_or_parking,1,喀什市,scenic_shuttle_or_parking,19.463,1071.2,0.0182,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D2_喀什市_scenic_shuttle_or_parking,2,喀什市,scenic_shuttle_or_parking,19.463,1071.2,0.0182,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D11_库尔勒市_licensed_guide,11,库尔勒市,licensed_guide,22.253,1223.125,0.0182,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D2_乌鲁木齐市_scenic_shuttle_or_parking,2,乌鲁木齐市,scenic_shuttle_or_parking,44.7889,2472.0,0.0181,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D3_和田市_licensed_guide,3,和田市,licensed_guide,15.9583,901.25,0.0177,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D4_塔什库尔干县(帕米尔高原)_scenic_shuttle_or_parking,4,塔什库尔干县(帕米尔高原),scenic_shuttle_or_parking,3.575,201.88,0.0177,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D11_库尔勒市_scenic_shuttle_or_parking,11,库尔勒市,scenic_shuttle_or_parking,13.8463,782.8,0.0177,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_和田市_coach_bus,6,和田市,coach_bus,11.2895,640.8889,0.0176,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_特克斯县(八卦城)_scenic_shuttle_or_parking,8,特克斯县(八卦城),scenic_shuttle_or_parking,4.8146,278.1,0.0173,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D3_和田市_scenic_shuttle_or_parking,3,和田市,scenic_shuttle_or_parking,9.9296,576.8,0.0172,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_和田市_licensed_guide,6,和田市,licensed_guide,15.3214,901.25,0.017,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_天池风景区_coach_bus,8,天池风景区,coach_bus,7.0395,423.4444,0.0166,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_和田市_scenic_shuttle_or_parking,6,和田市,scenic_shuttle_or_parking,9.5333,576.8,0.0165,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_天池风景区_licensed_guide,8,天池风景区,licensed_guide,9.5536,595.4688,0.016,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_天池风景区_scenic_shuttle_or_parking,8,天池风景区,scenic_shuttle_or_parking,5.9444,381.1,0.0156,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_阿勒泰市_coach_bus,8,阿勒泰市,coach_bus,7.8636,503.5556,0.0156,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D12_禾木村_licensed_guide,12,禾木村,licensed_guide,6.1786,402.3438,0.0154,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D12_喀什市_licensed_guide,12,喀什市,licensed_guide,24.794,1673.75,0.0148,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_禾木村_licensed_guide,8,禾木村,licensed_guide,5.7119,402.3438,0.0142,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D12_禾木村_scenic_shuttle_or_parking,12,禾木村,scenic_shuttle_or_parking,3.6042,257.5,0.014,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D12_喀什市_scenic_shuttle_or_parking,12,喀什市,scenic_shuttle_or_parking,14.4632,1071.2,0.0135,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_库尔勒市_licensed_guide,8,库尔勒市,licensed_guide,15.994,1223.125,0.0131,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D12_库尔勒市_coach_bus,12,库尔勒市,coach_bus,11.3288,869.7778,0.013,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_禾木村_scenic_shuttle_or_parking,8,禾木村,scenic_shuttle_or_parking,3.3319,257.5,0.0129,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D4_和田市_coach_bus,4,和田市,coach_bus,8.1242,640.8889,0.0127,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D8_库尔勒市_scenic_shuttle_or_parking,8,库尔勒市,scenic_shuttle_or_parking,9.3299,782.8,0.0119,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D10_库尔勒市_coach_bus,10,库尔勒市,coach_bus,10.2807,869.7778,0.0118,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D3_库尔勒市_coach_bus,3,库尔勒市,coach_bus,10.1636,869.7778,0.0117,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D10_库尔勒市_licensed_guide,10,库尔勒市,licensed_guide,13.9524,1223.125,0.0114,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D10_库尔勒市_scenic_shuttle_or_parking,10,库尔勒市,scenic_shuttle_or_parking,8.6815,782.8,0.0111,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_库车市_licensed_guide,6,库车市,licensed_guide,7.9857,740.3125,0.0108,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D12_霍城县(惠远古城)_licensed_guide,12,霍城县(惠远古城),licensed_guide,3.8214,370.1562,0.0103,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D6_库车市_scenic_shuttle_or_parking,6,库车市,scenic_shuttle_or_parking,4.6583,473.8,0.0098,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D4_喀什市_coach_bus,4,喀什市,coach_bus,11.4254,1190.2222,0.0096,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D5_喀什市_coach_bus,5,喀什市,coach_bus,11.4254,1190.2222,0.0096,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D12_霍城县(惠远古城)_scenic_shuttle_or_parking,12,霍城县(惠远古城),scenic_shuttle_or_parking,2.2292,236.9,0.0094,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D4_喀什市_licensed_guide,4,喀什市,licensed_guide,15.506,1673.75,0.0093,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D5_喀什市_licensed_guide,5,喀什市,licensed_guide,15.506,1673.75,0.0093,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
vehicle_guide_shuttle_capacity,D4_喀什市_scenic_shuttle_or_parking,4,喀什市,scenic_shuttle_or_parking,9.6481,1071.2,0.009,0.0,50.0,增加车辆/导游/摆渡资源对系统服务损失的边际缓解强度
