label_id,from_id,to_id,mode,mode_combo,time_hours,cost_yuan_for_two,risk_score,fatigue_score,path_desc,source,schedule_required,is_gateway_label,gateway_name,direction
Q2G000212,P026,伊宁市(伊犁),gateway_access,spot_to_gateway:伊宁市(伊犁),17.564,785.76,0.664,13.173,amap road 1383.2km -> gateway_anchor::果子沟大桥,amap road 1383.2km -> gateway_anchor::果子沟大桥,False,True,伊宁市(伊犁),spot_to_gateway
Q2G000213,伊宁市(伊犁),P027,gateway_access,gateway_to_spot:伊宁市(伊犁),21.076,934.66,0.775,15.807,gateway_anchor::果子沟大桥 -> amap road 1653.9km,gateway_anchor::果子沟大桥 -> amap road 1653.9km,False,True,伊宁市(伊犁),gateway_to_spot
Q2G000214,P027,伊宁市(伊犁),gateway_access,spot_to_gateway:伊宁市(伊犁),20.454,887.38,0.765,15.341,amap road 1568.0km -> gateway_anchor::果子沟大桥,amap road 1568.0km -> gateway_anchor::果子沟大桥,False,True,伊宁市(伊犁),spot_to_gateway
Q2G000215,伊宁市(伊犁),P028,gateway_access,gateway_to_spot:伊宁市(伊犁),22.529,989.5,0.775,16.897,gateway_anchor::果子沟大桥 -> amap road 1753.6km,gateway_anchor::果子沟大桥 -> amap road 1753.6km,False,True,伊宁市(伊犁),gateway_to_spot
Q2G000216,P028,伊宁市(伊犁),gateway_access,spot_to_gateway:伊宁市(伊犁),21.827,942.35,0.775,16.37,amap road 1667.9km -> gateway_anchor::果子沟大桥,amap road 1667.9km -> gateway_anchor::果子沟大桥,False,True,伊宁市(伊犁),spot_to_gateway
Q2G000217,伊宁市(伊犁),P029,gateway_access,gateway_to_spot:伊宁市(伊犁),10.501,409.45,0.417,7.876,gateway_anchor::果子沟大桥 -> amap road 699.0km,gateway_anchor::果子沟大桥 -> amap road 699.0km,False,True,伊宁市(伊犁),gateway_to_spot
Q2G000218,P029,伊宁市(伊犁),gateway_access,spot_to_gateway:伊宁市(伊犁),9.64,371.89,0.387,7.23,amap road 630.7km -> gateway_anchor::果子沟大桥,amap road 630.7km -> gateway_anchor::果子沟大桥,False,True,伊宁市(伊犁),spot_to_gateway
Q2G000219,伊宁市(伊犁),P030,gateway_access,gateway_to_spot:伊宁市(伊犁),11.497,443.84,0.452,8.623,gateway_anchor::果子沟大桥 -> amap road 761.5km,gateway_anchor::果子沟大桥 -> amap road 761.5km,False,True,伊宁市(伊犁),gateway_to_spot
Q2G000220,P030,伊宁市(伊犁),gateway_access,spot_to_gateway:伊宁市(伊犁),10.748,406.16,0.425,8.061,amap road 693.0km -> gateway_anchor::果子沟大桥,amap road 693.0km -> gateway_anchor::果子沟大桥,False,True,伊宁市(伊犁),spot_to_gateway
Q2G000221,伊宁市(伊犁),P031,gateway_access,gateway_to_spot:伊宁市(伊犁),11.715,453.71,0.459,8.786,gateway_anchor::果子沟大桥 -> amap road 779.5km,gateway_anchor::果子沟大桥 -> amap road 779.5km,False,True,伊宁市(伊犁),gateway_to_spot
Q2G000222,P031,伊宁市(伊犁),gateway_access,spot_to_gateway:伊宁市(伊犁),10.932,416.06,0.432,8.199,amap road 711.0km -> gateway_anchor::果子沟大桥,amap road 711.0km -> gateway_anchor::果子沟大桥,False,True,伊宁市(伊犁),spot_to_gateway
Q2G000223,伊宁市(伊犁),P032,gateway_access,gateway_to_spot:伊宁市(伊犁),10.711,517.22,0.424,8.033,gateway_anchor::果子沟大桥 -> amap road 895.0km,gateway_anchor::果子沟大桥 -> amap road 895.0km,False,True,伊宁市(伊犁),gateway_to_spot
Q2G000224,P032,伊宁市(伊犁),gateway_access,spot_to_gateway:伊宁市(伊犁),12.191,457.41,0.476,9.143,amap road 786.2km -> gateway_anchor::果子沟大桥,amap road 786.2km -> gateway_anchor::果子沟大桥,False,True,伊宁市(伊犁),spot_to_gateway
Q2G000225,伊宁市(伊犁),P033,gateway_access,gateway_to_spot:伊宁市(伊犁),7.375,305.22,0.307,5.531,gateway_anchor::果子沟大桥 -> amap road 509.5km,gateway_anchor::果子沟大桥 -> amap road 509.5km,False,True,伊宁市(伊犁),gateway_to_spot
Q2G000226,P033,伊宁市(伊犁),gateway_access,spot_to_gateway:伊宁市(伊犁),6.465,267.56,0.276,4.849,amap road 441.0km -> gateway_anchor::果子沟大桥,amap road 441.0km -> gateway_anchor::果子沟大桥,False,True,伊宁市(伊犁),spot_to_gateway
Q2G000227,伊宁市(伊犁),P034,gateway_access,gateway_to_spot:伊宁市(伊犁),10.896,552.07,0.431,8.172,gateway_anchor::果子沟大桥 -> amap road 958.3km,gateway_anchor::果子沟大桥 -> amap road 958.3km,False,True,伊宁市(伊犁),gateway_to_spot
Q2G000228,P034,伊宁市(伊犁),gateway_access,spot_to_gateway:伊宁市(伊犁),12.351,492.56,0.482,9.263,amap road 850.1km -> gateway_anchor::果子沟大桥,amap road 850.1km -> gateway_anchor::果子沟大桥,False,True,伊宁市(伊犁),spot_to_gateway
Q2G000229,伊宁市(伊犁),P035,gateway_access,gateway_to_spot:伊宁市(伊犁),8.582,455.87,0.35,6.436,gateway_anchor::果子沟大桥 -> amap road 783.4km,gateway_anchor::果子沟大桥 -> amap road 783.4km,False,True,伊宁市(伊犁),gateway_to_spot
Q2G000230,P035,伊宁市(伊犁),gateway_access,spot_to_gateway:伊宁市(伊犁),9.036,464.22,0.366,6.777,amap road 798.6km -> gateway_anchor::果子沟大桥,amap road 798.6km -> gateway_anchor::果子沟大桥,False,True,伊宁市(伊犁),spot_to_gateway
Q2G000231,伊宁市(伊犁),P036,gateway_access,gateway_to_spot:伊宁市(伊犁),7.834,422.48,0.323,5.876,gateway_anchor::果子沟大桥 -> amap road 722.7km,gateway_anchor::果子沟大桥 -> amap road 722.7km,False,True,伊宁市(伊犁),gateway_to_spot
Q2G000232,P036,伊宁市(伊犁),gateway_access,spot_to_gateway:伊宁市(伊犁),8.253,430.88,0.338,6.19,amap road 738.0km -> gateway_anchor::果子沟大桥,amap road 738.0km -> gateway_anchor::果子沟大桥,False,True,伊宁市(伊犁),spot_to_gateway
Q2G000233,伊宁市(伊犁),P037,gateway_access,gateway_to_spot:伊宁市(伊犁),19.539,802.83,0.733,14.654,gateway_anchor::果子沟大桥 -> amap road 1414.2km,gateway_anchor::果子沟大桥 -> amap road 1414.2km,False,True,伊宁市(伊犁),gateway_to_spot
Q2G000234,P037,伊宁市(伊犁),gateway_access,spot_to_gateway:伊宁市(伊犁),18.741,765.07,0.705,14.056,amap road 1345.6km -> gateway_anchor::果子沟大桥,amap road 1345.6km -> gateway_anchor::果子沟大桥,False,True,伊宁市(伊犁),spot_to_gateway
Q2G000235,伊宁市(伊犁),P038,gateway_access,gateway_to_spot:伊宁市(伊犁),19.752,788.37,0.741,14.814,gateway_anchor::果子沟大桥 -> amap road 1387.9km,gateway_anchor::果子沟大桥 -> amap road 1387.9km,False,True,伊宁市(伊犁),gateway_to_spot
Q2G000236,P038,伊宁市(伊犁),gateway_access,spot_to_gateway:伊宁市(伊犁),18.962,705.79,0.713,14.221,amap road 1237.8km -> gateway_anchor::果子沟大桥,amap road 1237.8km -> gateway_anchor::果子沟大桥,False,True,伊宁市(伊犁),spot_to_gateway
Q2G000237,伊宁市(伊犁),P039,gateway_access,gateway_to_spot:伊宁市(伊犁),19.54,802.72,0.733,14.655,gateway_anchor::果子沟大桥 -> amap road 1414.0km,gateway_anchor::果子沟大桥 -> amap road 1414.0km,False,True,伊宁市(伊犁),gateway_to_spot
Q2G000238,P039,伊宁市(伊犁),gateway_access,spot_to_gateway:伊宁市(伊犁),18.857,765.84,0.709,14.143,amap road 1347.0km -> gateway_anchor::果子沟大桥,amap road 1347.0km -> gateway_anchor::果子沟大桥,False,True,伊宁市(伊犁),spot_to_gateway
Q2G000239,伊宁市(伊犁),P040,gateway_access,gateway_to_spot:伊宁市(伊犁),19.581,886.83,0.735,14.686,gateway_anchor::果子沟大桥 -> amap road 1567.0km,gateway_anchor::果子沟大桥 -> amap road 1567.0km,False,True,伊宁市(伊犁),gateway_to_spot
Q2G000240,P040,伊宁市(伊犁),gateway_access,spot_to_gateway:伊宁市(伊犁),19.117,840.06,0.718,14.338,amap road 1481.9km -> gateway_anchor::果子沟大桥,amap road 1481.9km -> gateway_anchor::果子沟大桥,False,True,伊宁市(伊犁),spot_to_gateway
Q2G000241,喀什市,P001,gateway_access,gateway_to_spot:喀什市,15.076,788.11,0.577,11.307,gateway_anchor::艾提尕尔清真寺 -> amap road 1387.5km,gateway_anchor::艾提尕尔清真寺 -> amap road 1387.5km,False,True,喀什市,gateway_to_spot
Q2G000242,P001,喀什市,gateway_access,spot_to_gateway:喀什市,15.227,788.1,0.582,11.42,amap road 1387.4km -> gateway_anchor::艾提尕尔清真寺,amap road 1387.4km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000243,喀什市,P002,gateway_access,gateway_to_spot:喀什市,15.026,785.18,0.575,11.27,gateway_anchor::艾提尕尔清真寺 -> amap road 1382.1km,gateway_anchor::艾提尕尔清真寺 -> amap road 1382.1km,False,True,喀什市,gateway_to_spot
Q2G000244,P002,喀什市,gateway_access,spot_to_gateway:喀什市,14.968,784.64,0.573,11.226,amap road 1381.2km -> gateway_anchor::艾提尕尔清真寺,amap road 1381.2km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000245,喀什市,P003,gateway_access,gateway_to_spot:喀什市,16.261,789.07,0.618,12.196,gateway_anchor::艾提尕尔清真寺 -> amap road 1389.2km,gateway_anchor::艾提尕尔清真寺 -> amap road 1389.2km,False,True,喀什市,gateway_to_spot
Q2G000246,P003,喀什市,gateway_access,spot_to_gateway:喀什市,16.128,783.02,0.614,12.096,amap road 1378.2km -> gateway_anchor::艾提尕尔清真寺,amap road 1378.2km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000247,喀什市,P004,gateway_access,gateway_to_spot:喀什市,16.132,779.12,0.614,12.099,gateway_anchor::艾提尕尔清真寺 -> amap road 1371.1km,gateway_anchor::艾提尕尔清真寺 -> amap road 1371.1km,False,True,喀什市,gateway_to_spot
Q2G000248,P004,喀什市,gateway_access,spot_to_gateway:喀什市,15.934,772.57,0.607,11.95,amap road 1359.2km -> gateway_anchor::艾提尕尔清真寺,amap road 1359.2km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000249,喀什市,P005,gateway_access,gateway_to_spot:喀什市,15.778,771.87,0.601,11.833,gateway_anchor::艾提尕尔清真寺 -> amap road 1357.9km,gateway_anchor::艾提尕尔清真寺 -> amap road 1357.9km,False,True,喀什市,gateway_to_spot
Q2G000250,P005,喀什市,gateway_access,spot_to_gateway:喀什市,15.56,765.67,0.594,11.67,amap road 1346.7km -> gateway_anchor::艾提尕尔清真寺,amap road 1346.7km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000251,喀什市,P006,gateway_access,gateway_to_spot:喀什市,15.882,774.5,0.605,11.912,gateway_anchor::艾提尕尔清真寺 -> amap road 1362.7km,gateway_anchor::艾提尕尔清真寺 -> amap road 1362.7km,False,True,喀什市,gateway_to_spot
Q2G000252,P006,喀什市,gateway_access,spot_to_gateway:喀什市,15.728,769.53,0.6,11.796,amap road 1353.7km -> gateway_anchor::艾提尕尔清真寺,amap road 1353.7km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000253,喀什市,P007,gateway_access,gateway_to_spot:喀什市,0.583,26.16,0.07,0.437,gateway_anchor::艾提尕尔清真寺 -> amap road 2.1km,gateway_anchor::艾提尕尔清真寺 -> amap road 2.1km,False,True,喀什市,gateway_to_spot
Q2G000254,P007,喀什市,gateway_access,spot_to_gateway:喀什市,0.675,27.05,0.073,0.506,amap road 3.7km -> gateway_anchor::艾提尕尔清真寺,amap road 3.7km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000255,喀什市,P008,gateway_access,gateway_to_spot:喀什市,18.231,808.69,0.687,13.673,gateway_anchor::艾提尕尔清真寺 -> amap road 1424.9km,gateway_anchor::艾提尕尔清真寺 -> amap road 1424.9km,False,True,喀什市,gateway_to_spot
Q2G000256,P008,喀什市,gateway_access,spot_to_gateway:喀什市,17.86,808.83,0.674,13.395,amap road 1425.1km -> gateway_anchor::艾提尕尔清真寺,amap road 1425.1km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000257,喀什市,P009,gateway_access,gateway_to_spot:喀什市,13.958,595.01,0.538,10.468,gateway_anchor::艾提尕尔清真寺 -> amap road 1036.4km,gateway_anchor::艾提尕尔清真寺 -> amap road 1036.4km,False,True,喀什市,gateway_to_spot
Q2G000258,P009,喀什市,gateway_access,spot_to_gateway:喀什市,13.75,600.04,0.531,10.312,amap road 1045.5km -> gateway_anchor::艾提尕尔清真寺,amap road 1045.5km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000259,喀什市,P010,gateway_access,gateway_to_spot:喀什市,17.994,742.63,0.679,13.495,gateway_anchor::艾提尕尔清真寺 -> amap road 1304.8km,gateway_anchor::艾提尕尔清真寺 -> amap road 1304.8km,False,True,喀什市,gateway_to_spot
Q2G000260,P010,喀什市,gateway_access,spot_to_gateway:喀什市,17.471,747.7,0.661,13.103,amap road 1314.0km -> gateway_anchor::艾提尕尔清真寺,amap road 1314.0km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000261,喀什市,P011,gateway_access,gateway_to_spot:喀什市,16.52,793.77,0.627,12.39,gateway_anchor::艾提尕尔清真寺 -> amap road 1397.8km,gateway_anchor::艾提尕尔清真寺 -> amap road 1397.8km,False,True,喀什市,gateway_to_spot
Q2G000262,P011,喀什市,gateway_access,spot_to_gateway:喀什市,16.669,786.09,0.633,12.502,amap road 1383.8km -> gateway_anchor::艾提尕尔清真寺,amap road 1383.8km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000263,喀什市,P012,gateway_access,gateway_to_spot:喀什市,15.878,773.91,0.605,11.909,gateway_anchor::艾提尕尔清真寺 -> amap road 1361.7km,gateway_anchor::艾提尕尔清真寺 -> amap road 1361.7km,False,True,喀什市,gateway_to_spot
Q2G000264,P012,喀什市,gateway_access,spot_to_gateway:喀什市,15.664,767.79,0.597,11.748,amap road 1350.5km -> gateway_anchor::艾提尕尔清真寺,amap road 1350.5km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000265,喀什市,P013,gateway_access,gateway_to_spot:喀什市,16.608,799.62,0.631,12.456,gateway_anchor::艾提尕尔清真寺 -> amap road 1408.4km,gateway_anchor::艾提尕尔清真寺 -> amap road 1408.4km,False,True,喀什市,gateway_to_spot
Q2G000266,P013,喀什市,gateway_access,spot_to_gateway:喀什市,16.548,793.57,0.628,12.411,amap road 1397.4km -> gateway_anchor::艾提尕尔清真寺,amap road 1397.4km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000267,喀什市,P014,gateway_access,gateway_to_spot:喀什市,17.209,767.75,0.652,12.907,gateway_anchor::艾提尕尔清真寺 -> amap road 1350.5km,gateway_anchor::艾提尕尔清真寺 -> amap road 1350.5km,False,True,喀什市,gateway_to_spot
Q2G000268,P014,喀什市,gateway_access,spot_to_gateway:喀什市,16.854,773.27,0.639,12.64,amap road 1360.5km -> gateway_anchor::艾提尕尔清真寺,amap road 1360.5km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000269,喀什市,P015,gateway_access,gateway_to_spot:喀什市,19.84,763.8,0.744,14.88,gateway_anchor::艾提尕尔清真寺 -> amap road 1343.3km,gateway_anchor::艾提尕尔清真寺 -> amap road 1343.3km,False,True,喀什市,gateway_to_spot
Q2G000270,P015,喀什市,gateway_access,spot_to_gateway:喀什市,19.557,768.9,0.734,14.668,amap road 1352.5km -> gateway_anchor::艾提尕尔清真寺,amap road 1352.5km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000271,喀什市,P016,gateway_access,gateway_to_spot:喀什市,19.279,801.75,0.724,14.459,gateway_anchor::艾提尕尔清真寺 -> amap road 1412.3km,gateway_anchor::艾提尕尔清真寺 -> amap road 1412.3km,False,True,喀什市,gateway_to_spot
Q2G000272,P016,喀什市,gateway_access,spot_to_gateway:喀什市,18.817,806.83,0.708,14.113,amap road 1421.5km -> gateway_anchor::艾提尕尔清真寺,amap road 1421.5km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000273,喀什市,P017,gateway_access,gateway_to_spot:喀什市,17.657,786.07,0.667,13.243,gateway_anchor::艾提尕尔清真寺 -> amap road 1383.8km,gateway_anchor::艾提尕尔清真寺 -> amap road 1383.8km,False,True,喀什市,gateway_to_spot
Q2G000274,P017,喀什市,gateway_access,spot_to_gateway:喀什市,18.268,828.83,0.689,13.701,amap road 1461.5km -> gateway_anchor::艾提尕尔清真寺,amap road 1461.5km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000275,喀什市,P018,gateway_access,gateway_to_spot:喀什市,22.538,1118.44,0.775,16.904,gateway_anchor::艾提尕尔清真寺 -> amap road 1988.1km,gateway_anchor::艾提尕尔清真寺 -> amap road 1988.1km,False,True,喀什市,gateway_to_spot
Q2G000276,P018,喀什市,gateway_access,spot_to_gateway:喀什市,22.746,1124.16,0.775,17.059,amap road 1998.5km -> gateway_anchor::艾提尕尔清真寺,amap road 1998.5km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000277,喀什市,P019,gateway_access,gateway_to_spot:喀什市,22.273,1115.91,0.775,16.705,gateway_anchor::艾提尕尔清真寺 -> amap road 1983.5km,gateway_anchor::艾提尕尔清真寺 -> amap road 1983.5km,False,True,喀什市,gateway_to_spot
Q2G000278,P019,喀什市,gateway_access,spot_to_gateway:喀什市,22.095,1114.84,0.775,16.571,amap road 1981.5km -> gateway_anchor::艾提尕尔清真寺,amap road 1981.5km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000279,喀什市,P020,gateway_access,gateway_to_spot:喀什市,22.099,1109.53,0.775,16.574,gateway_anchor::艾提尕尔清真寺 -> amap road 1971.9km,gateway_anchor::艾提尕尔清真寺 -> amap road 1971.9km,False,True,喀什市,gateway_to_spot
Q2G000280,P020,喀什市,gateway_access,spot_to_gateway:喀什市,21.937,1108.16,0.775,16.453,amap road 1969.4km -> gateway_anchor::艾提尕尔清真寺,amap road 1969.4km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000281,喀什市,P021,gateway_access,gateway_to_spot:喀什市,20.074,1039.23,0.752,15.055,gateway_anchor::艾提尕尔清真寺 -> amap road 1844.1km,gateway_anchor::艾提尕尔清真寺 -> amap road 1844.1km,False,True,喀什市,gateway_to_spot
Q2G000282,P021,喀什市,gateway_access,spot_to_gateway:喀什市,20.07,1038.96,0.752,15.053,amap road 1843.6km -> gateway_anchor::艾提尕尔清真寺,amap road 1843.6km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000283,喀什市,P022,gateway_access,gateway_to_spot:喀什市,19.95,1043.9,0.748,14.962,gateway_anchor::艾提尕尔清真寺 -> amap road 1852.5km,gateway_anchor::艾提尕尔清真寺 -> amap road 1852.5km,False,True,喀什市,gateway_to_spot
Q2G000284,P022,喀什市,gateway_access,spot_to_gateway:喀什市,19.839,1042.45,0.744,14.879,amap road 1849.9km -> gateway_anchor::艾提尕尔清真寺,amap road 1849.9km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000285,喀什市,P023,gateway_access,gateway_to_spot:喀什市,20.125,832.8,0.754,15.094,gateway_anchor::艾提尕尔清真寺 -> amap road 1468.7km,gateway_anchor::艾提尕尔清真寺 -> amap road 1468.7km,False,True,喀什市,gateway_to_spot
Q2G000286,P023,喀什市,gateway_access,spot_to_gateway:喀什市,19.923,837.86,0.747,14.942,amap road 1477.9km -> gateway_anchor::艾提尕尔清真寺,amap road 1477.9km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000287,喀什市,P024,gateway_access,gateway_to_spot:喀什市,1.05,25.0,0.105,0.788,gateway_anchor::艾提尕尔清真寺 -> scenic_shuttle -> scenic_shuttle,gateway_anchor::艾提尕尔清真寺 -> scenic_shuttle -> scenic_shuttle,False,True,喀什市,gateway_to_spot
Q2G000288,P024,喀什市,gateway_access,spot_to_gateway:喀什市,1.05,25.0,0.105,0.788,scenic_shuttle -> scenic_shuttle -> gateway_anchor::艾提尕尔清真寺,scenic_shuttle -> scenic_shuttle -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000289,喀什市,P025,gateway_access,gateway_to_spot:喀什市,0.55,30.0,0.025,0.413,gateway_local_access,gateway_local_access,False,True,喀什市,gateway_to_spot
Q2G000290,P025,喀什市,gateway_access,spot_to_gateway:喀什市,0.55,30.0,0.025,0.413,gateway_local_access,gateway_local_access,False,True,喀什市,spot_to_gateway
Q2G000291,喀什市,P026,gateway_access,gateway_to_spot:喀什市,1.05,25.0,0.105,0.788,gateway_anchor::艾提尕尔清真寺 -> scenic_shuttle -> scenic_shuttle,gateway_anchor::艾提尕尔清真寺 -> scenic_shuttle -> scenic_shuttle,False,True,喀什市,gateway_to_spot
Q2G000292,P026,喀什市,gateway_access,spot_to_gateway:喀什市,1.05,25.0,0.105,0.788,scenic_shuttle -> scenic_shuttle -> gateway_anchor::艾提尕尔清真寺,scenic_shuttle -> scenic_shuttle -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000293,喀什市,P027,gateway_access,gateway_to_spot:喀什市,4.097,129.63,0.193,3.073,gateway_anchor::艾提尕尔清真寺 -> amap road 190.2km,gateway_anchor::艾提尕尔清真寺 -> amap road 190.2km,False,True,喀什市,gateway_to_spot
Q2G000294,P027,喀什市,gateway_access,spot_to_gateway:喀什市,3.897,124.76,0.186,2.923,amap road 181.4km -> gateway_anchor::艾提尕尔清真寺,amap road 181.4km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000295,喀什市,P028,gateway_access,gateway_to_spot:喀什市,5.611,184.46,0.246,4.208,gateway_anchor::艾提尕尔清真寺 -> amap road 289.9km,gateway_anchor::艾提尕尔清真寺 -> amap road 289.9km,False,True,喀什市,gateway_to_spot
Q2G000296,P028,喀什市,gateway_access,spot_to_gateway:喀什市,5.368,179.73,0.237,4.026,amap road 281.3km -> gateway_anchor::艾提尕尔清真寺,amap road 281.3km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000297,喀什市,P029,gateway_access,gateway_to_spot:喀什市,8.852,441.51,0.359,6.639,gateway_anchor::艾提尕尔清真寺 -> amap road 757.3km,gateway_anchor::艾提尕尔清真寺 -> amap road 757.3km,False,True,喀什市,gateway_to_spot
Q2G000298,P029,喀什市,gateway_access,spot_to_gateway:喀什市,8.566,446.47,0.349,6.424,amap road 766.3km -> gateway_anchor::艾提尕尔清真寺,amap road 766.3km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000299,喀什市,P030,gateway_access,gateway_to_spot:喀什市,7.617,414.29,0.316,5.713,gateway_anchor::艾提尕尔清真寺 -> amap road 707.8km,gateway_anchor::艾提尕尔清真寺 -> amap road 707.8km,False,True,喀什市,gateway_to_spot
Q2G000300,P030,喀什市,gateway_access,spot_to_gateway:喀什市,7.629,414.14,0.316,5.722,amap road 707.5km -> gateway_anchor::艾提尕尔清真寺,amap road 707.5km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000301,喀什市,P031,gateway_access,gateway_to_spot:喀什市,8.055,408.64,0.331,6.041,gateway_anchor::艾提尕尔清真寺 -> amap road 697.5km,gateway_anchor::艾提尕尔清真寺 -> amap road 697.5km,False,True,喀什市,gateway_to_spot
Q2G000302,P031,喀什市,gateway_access,spot_to_gateway:喀什市,7.992,408.27,0.329,5.994,amap road 696.9km -> gateway_anchor::艾提尕尔清真寺,amap road 696.9km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000303,喀什市,P032,gateway_access,gateway_to_spot:喀什市,12.4,626.97,0.483,9.3,gateway_anchor::艾提尕尔清真寺 -> amap road 1094.5km,gateway_anchor::艾提尕尔清真寺 -> amap road 1094.5km,False,True,喀什市,gateway_to_spot
Q2G000304,P032,喀什市,gateway_access,spot_to_gateway:喀什市,12.464,626.16,0.485,9.348,amap road 1093.0km -> gateway_anchor::艾提尕尔清真寺,amap road 1093.0km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000305,喀什市,P033,gateway_access,gateway_to_spot:喀什市,12.038,545.48,0.471,9.028,gateway_anchor::艾提尕尔清真寺 -> amap road 946.3km,gateway_anchor::艾提尕尔清真寺 -> amap road 946.3km,False,True,喀什市,gateway_to_spot
Q2G000306,P033,喀什市,gateway_access,spot_to_gateway:喀什市,11.628,550.43,0.456,8.721,amap road 955.3km -> gateway_anchor::艾提尕尔清真寺,amap road 955.3km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000307,喀什市,P034,gateway_access,gateway_to_spot:喀什市,12.664,625.33,0.492,9.498,gateway_anchor::艾提尕尔清真寺 -> amap road 1091.5km,gateway_anchor::艾提尕尔清真寺 -> amap road 1091.5km,False,True,喀什市,gateway_to_spot
Q2G000308,P034,喀什市,gateway_access,spot_to_gateway:喀什市,12.736,625.53,0.495,9.552,amap road 1091.9km -> gateway_anchor::艾提尕尔清真寺,amap road 1091.9km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000309,喀什市,P035,gateway_access,gateway_to_spot:喀什市,17.018,877.78,0.645,12.764,gateway_anchor::艾提尕尔清真寺 -> amap road 1550.5km,gateway_anchor::艾提尕尔清真寺 -> amap road 1550.5km,False,True,喀什市,gateway_to_spot
Q2G000310,P035,喀什市,gateway_access,spot_to_gateway:喀什市,17.124,877.45,0.649,12.843,amap road 1549.9km -> gateway_anchor::艾提尕尔清真寺,amap road 1549.9km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000311,喀什市,P036,gateway_access,gateway_to_spot:喀什市,16.192,844.39,0.616,12.144,gateway_anchor::艾提尕尔清真寺 -> amap road 1489.8km,gateway_anchor::艾提尕尔清真寺 -> amap road 1489.8km,False,True,喀什市,gateway_to_spot
Q2G000312,P036,喀什市,gateway_access,spot_to_gateway:喀什市,16.349,844.1,0.621,12.262,amap road 1489.3km -> gateway_anchor::艾提尕尔清真寺,amap road 1489.3km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
Q2G000313,喀什市,P037,gateway_access,gateway_to_spot:喀什市,5.974,298.03,0.258,4.481,gateway_anchor::艾提尕尔清真寺 -> amap road 496.4km,gateway_anchor::艾提尕尔清真寺 -> amap road 496.4km,False,True,喀什市,gateway_to_spot
Q2G000314,P037,喀什市,gateway_access,spot_to_gateway:喀什市,6.215,298.66,0.267,4.661,amap road 497.6km -> gateway_anchor::艾提尕尔清真寺,amap road 497.6km -> gateway_anchor::艾提尕尔清真寺,False,True,喀什市,spot_to_gateway
